Date,Product ID,Product Name,Category,Sales Channel,Units Sold,Revenue
4/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,108,291600.00
9/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,162,291600.00
3/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,216,291600.00
12/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,108,291600.00
10/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,162,291600.00
7/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,77,288750.00
11/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,288000.00
10/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,32,288000.00
10/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,288000.00
10/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,288000.00
1/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,288000.00
10/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,32,288000.00
10/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,288000.00
8/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,288000.00
11/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,32,288000.00
11/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,32,288000.00
7/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,32,288000.00
7/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,286200.00
1/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,286200.00
8/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,286200.00
6/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,286200.00
4/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,286200.00
3/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,212,286200.00
2/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,76,285000.00
12/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,158,284400.00
1/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,158,284400.00
10/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,158,284400.00
9/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,158,284400.00
1/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,158,284400.00
3/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,105,283500.00
6/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,63,283500.00
6/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,63,283500.00
11/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,75,281250.00
3/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,207,279450.00
1/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,207,279450.00
8/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,31,279000.00
5/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,31,279000.00
10/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,61,274500.00
5/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,61,274500.00
4/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,61,274500.00
5/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,203,274050.00
6/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,203,274050.00
2/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,203,274050.00
3/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,203,274050.00
1/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,203,274050.00
12/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,73,273750.00
7/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,73,273750.00
5/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,73,273750.00
1/1/2024,FC-3003,Fast Charger Premium,Fast Chargers,Direct,30,270000.00
1/1/2024,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,30,270000.00
5/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,60,270000.00
5/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,60,270000.00
1/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,60,270000.00
7/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,30,270000.00
3/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,30,270000.00
10/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,30,270000.00
8/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,30,270000.00
11/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,149,268200.00
6/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,149,268200.00
3/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,99,267300.00
4/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,198,267300.00
3/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,198,267300.00
10/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,59,265500.00
3/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,59,265500.00
1/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,70,262500.00
4/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,97,261900.00
6/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,194,261900.00
2/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,194,261900.00
2/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,194,261900.00
1/1/2024,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,29,261000.00
12/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,29,261000.00
12/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,29,261000.00
9/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,29,261000.00
3/1/2024,PC-4003,Public Charger Pro,Public Chargers,Direct,29,261000.00
12/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,144,259200.00
11/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,144,259200.00
4/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,69,258750.00
4/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,69,258750.00
10/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,142,255600.00
2/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,189,255150.00
9/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,94,253800.00
12/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,140,252000.00
12/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,252000.00
10/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,252000.00
8/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,252000.00
6/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,252000.00
2/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,252000.00
1/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,140,252000.00
6/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,28,252000.00
3/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,56,252000.00
5/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,56,252000.00
2/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,56,252000.00
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,67,251250.00
2/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,139,250200.00
4/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,185,249750.00
4/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,185,249750.00
6/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,92,248400.00
9/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,184,248400.00
10/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,65,243750.00
8/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,65,243750.00
2/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,65,243750.00
2/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,65,243750.00
1/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,180,243000.00
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,135,243000.00
5/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,180,243000.00
11/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,135,243000.00
6/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,180,243000.00
5/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,54,243000.00
11/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,27,243000.00
11/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,27,243000.00
9/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,27,243000.00
9/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,27,243000.00
12/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,27,243000.00
12/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,27,243000.00
9/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,54,243000.00
2/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,54,243000.00
2/1/2024,PC-4003,Public Charger Pro,Public Chargers,Distributor,27,243000.00
8/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,27,243000.00
6/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,27,243000.00
10/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,134,241200.00
2/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,53,238500.00
2/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,53,238500.00
3/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,53,238500.00
3/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,53,238500.00
3/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,53,238500.00
4/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,53,238500.00
12/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,176,237600.00
1/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,176,237600.00
12/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,176,237600.00
9/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,175,236250.00
12/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,63,236250.00
5/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,63,236250.00
5/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,63,236250.00
4/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,63,236250.00
1/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,63,236250.00
7/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,131,235800.00
7/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,131,235800.00
4/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,130,234000.00
11/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,26,234000.00
11/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,26,234000.00
9/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,26,234000.00
9/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,26,234000.00
10/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,62,232500.00
1/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,62,232500.00
3/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,129,232200.00
8/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,171,230850.00
5/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,171,230850.00
2/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,171,230850.00
2/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,171,230850.00
11/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,171,230850.00
8/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,229500.00
5/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,229500.00
5/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,51,229500.00
3/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,229500.00
3/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,51,229500.00
1/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,229500.00
1/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,51,229500.00
7/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,229500.00
5/1/2024,PC-4002,Public Charger Advanced,Public Chargers,Direct,51,229500.00
9/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,61,228750.00
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,126,226800.00
8/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,126,226800.00
2/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,126,226800.00
1/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,167,225450.00
11/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,167,225450.00
10/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,167,225450.00
9/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,167,225450.00
8/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,167,225450.00
8/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,167,225450.00
9/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,167,225450.00
6/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,50,225000.00
8/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,60,225000.00
10/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,25,225000.00
11/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,50,225000.00
5/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,50,225000.00
5/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,50,225000.00
3/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,60,225000.00
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,59,221250.00
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,59,221250.00
3/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,59,221250.00
3/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,59,221250.00
1/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,49,220500.00
12/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,49,220500.00
6/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,81,218700.00
6/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,162,218700.00
12/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,162,218700.00
9/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,120,216000.00
9/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,24,216000.00
1/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,24,216000.00
9/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,24,216000.00
3/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,48,216000.00
11/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,48,216000.00
7/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,48,216000.00
2/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,24,216000.00
1/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,24,216000.00
9/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,57,213750.00
12/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,158,213300.00
10/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,158,213300.00
4/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,158,213300.00
11/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,158,213300.00
11/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,158,213300.00
7/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,158,213300.00
7/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,158,213300.00
1/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,118,212400.00
1/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,118,212400.00
5/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Direct,47,211500.00
5/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,47,211500.00
7/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,47,211500.00
7/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,47,211500.00
4/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,47,211500.00
4/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,47,211500.00
9/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,47,211500.00
1/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,47,211500.00
11/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,117,210600.00
11/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,117,210600.00
2/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,56,210000.00
12/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,155,209250.00
2/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,46,207000.00
9/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,23,207000.00
12/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,23,207000.00
8/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,23,207000.00
6/1/2024,PC-4003,Public Charger Pro,Public Chargers,Direct,23,207000.00
3/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,23,207000.00
7/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,153,206550.00
12/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,55,206250.00
3/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,114,205200.00
11/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,54,202500.00
4/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,45,202500.00
4/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,45,202500.00
3/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,54,202500.00
3/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,54,202500.00
6/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,45,202500.00
5/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,54,202500.00
5/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,54,202500.00
5/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,54,202500.00
1/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,54,202500.00
1/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,54,202500.00
7/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,149,201150.00
6/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,53,198750.00
10/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,53,198750.00
5/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,53,198750.00
5/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,53,198750.00
