Date,Product ID,Product Name,Category,Sales Channel,Units Sold,Revenue
6/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,70,"$315,000.00"
8/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,35,"$315,000.00"
7/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,35,"$315,000.00"
6/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,35,"$315,000.00"
5/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,83,"$311,250.00"
7/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,171,"$307,800.00"
7/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,171,"$307,800.00"
12/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,171,"$307,800.00"
10/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,171,"$307,800.00"
6/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,68,"$306,000.00"
12/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,113,"$305,100.00"
5/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,225,"$303,750.00"
3/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,67,"$301,500.00"
2/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,167,"$300,600.00"
3/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,221,"$298,350.00"
4/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,221,"$298,350.00"
5/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,221,"$298,350.00"
5/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,221,"$298,350.00"
12/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,33,"$297,000.00"
2/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,33,"$297,000.00"
2/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,33,"$297,000.00"
4/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,33,"$297,000.00"
3/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,33,"$297,000.00"
12/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,33,"$297,000.00"
11/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,33,"$297,000.00"
4/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,66,"$297,000.00"
11/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,164,"$295,200.00"
11/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,65,"$292,500.00"
4/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,108,"$291,600.00"
9/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,162,"$291,600.00"
3/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,216,"$291,600.00"
12/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,108,"$291,600.00"
10/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,162,"$291,600.00"
7/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,77,"$288,750.00"
11/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,"$288,000.00"
10/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,32,"$288,000.00"
10/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,"$288,000.00"
10/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,"$288,000.00"
1/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,"$288,000.00"
10/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,32,"$288,000.00"
10/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,"$288,000.00"
8/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,32,"$288,000.00"
11/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,32,"$288,000.00"
11/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,32,"$288,000.00"
7/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,32,"$288,000.00"
7/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,"$286,200.00"
1/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,"$286,200.00"
8/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,"$286,200.00"
6/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,"$286,200.00"
4/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,212,"$286,200.00"
3/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,212,"$286,200.00"
2/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,76,"$285,000.00"
12/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,158,"$284,400.00"
1/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,158,"$284,400.00"
10/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,158,"$284,400.00"
9/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,158,"$284,400.00"
1/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,158,"$284,400.00"
3/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,105,"$283,500.00"
6/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,63,"$283,500.00"
6/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,63,"$283,500.00"
11/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,75,"$281,250.00"
3/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,207,"$279,450.00"
1/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,207,"$279,450.00"
8/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,31,"$279,000.00"
5/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,31,"$279,000.00"
10/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,61,"$274,500.00"
5/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,61,"$274,500.00"
4/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,61,"$274,500.00"
5/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,203,"$274,050.00"
6/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,203,"$274,050.00"
2/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,203,"$274,050.00"
3/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,203,"$274,050.00"
1/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,203,"$274,050.00"
12/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,73,"$273,750.00"
7/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,73,"$273,750.00"
5/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,73,"$273,750.00"
1/1/2024,FC-3003,Fast Charger Premium,Fast Chargers,Direct,30,"$270,000.00"
1/1/2024,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,30,"$270,000.00"
5/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,60,"$270,000.00"
5/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,60,"$270,000.00"
1/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,60,"$270,000.00"
7/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,30,"$270,000.00"
3/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,30,"$270,000.00"
10/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,30,"$270,000.00"
8/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,30,"$270,000.00"
11/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,149,"$268,200.00"
6/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,149,"$268,200.00"
3/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,99,"$267,300.00"
4/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,198,"$267,300.00"
3/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,198,"$267,300.00"
10/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,59,"$265,500.00"
3/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,59,"$265,500.00"
1/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,70,"$262,500.00"
4/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,97,"$261,900.00"
6/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,194,"$261,900.00"
2/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,194,"$261,900.00"
2/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,194,"$261,900.00"
1/1/2024,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,29,"$261,000.00"
12/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,29,"$261,000.00"
12/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,29,"$261,000.00"
9/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,29,"$261,000.00"
3/1/2024,PC-4003,Public Charger Pro,Public Chargers,Direct,29,"$261,000.00"
12/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,144,"$259,200.00"
11/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,144,"$259,200.00"
4/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,69,"$258,750.00"
4/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,69,"$258,750.00"
10/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,142,"$255,600.00"
2/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,189,"$255,150.00"
9/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,94,"$253,800.00"
12/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,140,"$252,000.00"
12/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,"$252,000.00"
10/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,"$252,000.00"
8/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,"$252,000.00"
6/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,"$252,000.00"
2/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,140,"$252,000.00"
1/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,140,"$252,000.00"
6/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,28,"$252,000.00"
3/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,56,"$252,000.00"
5/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,56,"$252,000.00"
2/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,56,"$252,000.00"
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,67,"$251,250.00"
2/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,139,"$250,200.00"
4/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,185,"$249,750.00"
4/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,185,"$249,750.00"
6/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,92,"$248,400.00"
9/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,184,"$248,400.00"
10/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,65,"$243,750.00"
8/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,65,"$243,750.00"
2/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,65,"$243,750.00"
2/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,65,"$243,750.00"
1/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,180,"$243,000.00"
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,135,"$243,000.00"
5/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,180,"$243,000.00"
11/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,135,"$243,000.00"
6/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,180,"$243,000.00"
5/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,54,"$243,000.00"
11/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,27,"$243,000.00"
11/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,27,"$243,000.00"
9/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,27,"$243,000.00"
9/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,27,"$243,000.00"
12/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,27,"$243,000.00"
12/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,27,"$243,000.00"
9/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,54,"$243,000.00"
2/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,54,"$243,000.00"
2/1/2024,PC-4003,Public Charger Pro,Public Chargers,Distributor,27,"$243,000.00"
8/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,27,"$243,000.00"
6/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,27,"$243,000.00"
10/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,134,"$241,200.00"
2/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,53,"$238,500.00"
2/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,53,"$238,500.00"
3/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,53,"$238,500.00"
3/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,53,"$238,500.00"
3/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,53,"$238,500.00"
4/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,53,"$238,500.00"
12/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,176,"$237,600.00"
1/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,176,"$237,600.00"
12/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,176,"$237,600.00"
9/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,175,"$236,250.00"
12/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,63,"$236,250.00"
5/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,63,"$236,250.00"
5/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,63,"$236,250.00"
4/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,63,"$236,250.00"
1/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,63,"$236,250.00"
7/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,131,"$235,800.00"
7/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,131,"$235,800.00"
4/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,130,"$234,000.00"
11/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,26,"$234,000.00"
11/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,26,"$234,000.00"
9/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,26,"$234,000.00"
9/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,26,"$234,000.00"
10/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,62,"$232,500.00"
1/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,62,"$232,500.00"
3/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,129,"$232,200.00"
8/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,171,"$230,850.00"
5/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,171,"$230,850.00"
2/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,171,"$230,850.00"
2/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,171,"$230,850.00"
11/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,171,"$230,850.00"
8/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,"$229,500.00"
5/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,"$229,500.00"
5/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,51,"$229,500.00"
3/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,"$229,500.00"
3/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,51,"$229,500.00"
1/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,"$229,500.00"
1/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,51,"$229,500.00"
7/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,51,"$229,500.00"
5/1/2024,PC-4002,Public Charger Advanced,Public Chargers,Direct,51,"$229,500.00"
9/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,61,"$228,750.00"
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,126,"$226,800.00"
8/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,126,"$226,800.00"
2/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,126,"$226,800.00"
1/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,167,"$225,450.00"
11/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,167,"$225,450.00"
10/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,167,"$225,450.00"
9/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,167,"$225,450.00"
8/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,167,"$225,450.00"
8/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,167,"$225,450.00"
9/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,167,"$225,450.00"
6/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,50,"$225,000.00"
8/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,60,"$225,000.00"
10/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,25,"$225,000.00"
11/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,50,"$225,000.00"
5/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,50,"$225,000.00"
5/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,50,"$225,000.00"
3/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,60,"$225,000.00"
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,59,"$221,250.00"
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,59,"$221,250.00"
3/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,59,"$221,250.00"
3/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,59,"$221,250.00"
1/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,49,"$220,500.00"
12/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,49,"$220,500.00"
6/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,81,"$218,700.00"
6/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,162,"$218,700.00"
12/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,162,"$218,700.00"
9/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,120,"$216,000.00"
9/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,24,"$216,000.00"
1/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,24,"$216,000.00"
9/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,24,"$216,000.00"
3/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,48,"$216,000.00"
11/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,48,"$216,000.00"
7/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,48,"$216,000.00"
2/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,24,"$216,000.00"
1/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,24,"$216,000.00"
9/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,57,"$213,750.00"
12/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,158,"$213,300.00"
10/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,158,"$213,300.00"
4/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,158,"$213,300.00"
11/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,158,"$213,300.00"
11/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,158,"$213,300.00"
7/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,158,"$213,300.00"
7/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,158,"$213,300.00"
1/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,118,"$212,400.00"
1/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,118,"$212,400.00"
5/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Direct,47,"$211,500.00"
5/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,47,"$211,500.00"
7/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,47,"$211,500.00"
7/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,47,"$211,500.00"
4/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,47,"$211,500.00"
4/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,47,"$211,500.00"
9/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,47,"$211,500.00"
1/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,47,"$211,500.00"
11/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,117,"$210,600.00"
